交易所标识_Exchflg,市场标识_Mktflg,日期_Date,市场溢酬因子__流通市值加权_Rmrf_tmv,市值因子__流通市值加权_Smb_tmv,账面市值比因子__流通市值加权_Hml_tmv,市场溢酬因子__总市值加权_Rmrf_mc,市值因子__总市值加权_Smb_mc,账面市值比因子__总市值加权_Hml_mc,
"2","A",2014-01-23,"0.0077","0.0045","0.0067","0.0082","0.0069","-0.0036"
"2","A",2014-01-24,"0.0137","-0.0011","0.0005","0.0139","-0.0007","-0.0018"
"2","A",2014-01-27,"-0.0061","0.0033","0.0060","-0.0060","0.0046","0.0046"
"2","A",2014-01-28,"-0.0038","0.0015","0.0020","-0.0030","0.0003","0.0012"
"2","A",2014-01-29,"0.0085","0.0069","0.0005","0.0085","0.0093","-0.0025"
"2","A",2014-01-30,"-0.0078","0.0061","-0.0021","-0.0077","0.0038","-0.0045"
"2","A",2014-02-07,"0.0166","0.0068","0.0047","0.0171","0.0082","-0.0002"
"2","A",2014-02-10,"0.0278","0.0022","-0.0011","0.0284","-0.0004","0.0002"
"2","A",2014-02-11,"-0.0007","0.0046","0.0012","-0.0004","0.0065","0.0044"
"2","A",2014-02-12,"0.0107","0.0071","-0.0011","0.0114","0.0066","0.0017"
"2","A",2014-02-13,"-0.0178","-0.0072","-0.0017","-0.0177","-0.0070","0.0045"
"2","A",2014-02-14,"0.0168","0.0075","0.0048","0.0177","0.0085","-0.0004"
"2","A",2014-02-17,"0.0197","0.0078","0.0081","0.0206","0.0080","-0.0015"
"2","A",2014-02-18,"-0.0045","0.0091","0.0005","-0.0042","0.0092","0.0000"
"2","A",2014-02-19,"0.0020","-0.0044","-0.0041","0.0015","-0.0022","-0.0019"
"2","A",2014-02-20,"-0.0169","-0.0038","-0.0009","-0.0165","-0.0018","-0.0012"
"2","A",2014-02-21,"-0.0042","0.0043","-0.0008","-0.0040","0.0048","-0.0019"
"2","A",2014-02-24,"-0.0023","0.0177","0.0033","-0.0006","0.0194","-0.0033"
"2","A",2014-02-25,"-0.0416","-0.0121","-0.0009","-0.0418","-0.0112","0.0059"
"2","A",2014-02-26,"0.0053","0.0051","-0.0078","0.0051","0.0040","0.0011"
"2","A",2014-02-27,"-0.0183","0.0007","0.0013","-0.0189","0.0004","0.0129"
"2","A",2014-02-28,"0.0151","-0.0051","0.0009","0.0151","-0.0076","0.0006"
"2","A",2014-03-03,"0.0177","0.0054","-0.0006","0.0182","0.0069","-0.0040"
